team,rank,match,redScore,redStdev,redRp,redWinChance,redRpChances,blueScore,blueStdev,blueRp,blueWinChance,blueRpChances
9570,42,64,6.34,23.77,0.26,0.0813,"{0: 0.004, 1: 0.0, 2: 0.0, 3: 0.0609, 4: 0.0204, 5: 0.0, 6: 0.0}",0.86,3.69,0.01,0.004,"{0: 0.0813, 1: 0.0, 2: 0.0, 3: 0.004, 4: 0.0, 5: 0.0, 6: 0.0}"
9570,42,65,1.52,6.84,0.0,0.0,"{0: 0.0853, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",26.85,90.76,0.36,0.0853,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0004, 4: 0.0648, 5: 0.0201, 6: 0.0}"
9570,42,66,17.73,61.86,0.11,0.0082,"{0: 0.0046, 1: 0.072, 2: 0.0005, 3: 0.0, 4: 0.0066, 5: 0.0016, 6: 0.0}",31.99,110.8,0.36,0.0771,"{0: 0.0007, 1: 0.0071, 2: 0.0004, 3: 0.0, 4: 0.0315, 5: 0.0456, 6: 0.0}"
9570,42,67,24.95,88.4,0.36,0.0848,"{0: 0.0005, 1: 0.0, 2: 0.0, 3: 0.0015, 4: 0.0638, 5: 0.0195, 6: 0.0}",3.9,13.68,0.0,0.0005,"{0: 0.0842, 1: 0.0006, 2: 0.0, 3: 0.0005, 4: 0.0, 5: 0.0, 6: 0.0}"
9570,42,68,17.17,58.99,0.33,0.0837,"{0: 0.0013, 1: 0.0003, 2: 0.0, 3: 0.0021, 4: 0.0814, 5: 0.0002, 6: 0.0}",2.88,13.91,0.01,0.0016,"{0: 0.0818, 1: 0.0019, 2: 0.0, 3: 0.0009, 4: 0.0006, 5: 0.0001, 6: 0.0}"
9570,42,69,19.32,67.77,0.34,0.0837,"{0: 0.0013, 1: 0.0003, 2: 0.0, 3: 0.0023, 4: 0.0769, 5: 0.0045, 6: 0.0}",6.89,24.69,0.03,0.0016,"{0: 0.0613, 1: 0.0224, 2: 0.0, 3: 0.0007, 4: 0.0009, 5: 0.0, 6: 0.0}"
9570,42,70,1.32,6.73,0.01,0.0039,"{0: 0.0814, 1: 0.0, 2: 0.0, 3: 0.0038, 4: 0.0001, 5: 0.0, 6: 0.0}",5.79,20.61,0.25,0.0814,"{0: 0.0039, 1: 0.0, 2: 0.0, 3: 0.0786, 4: 0.0028, 5: 0.0, 6: 0.0}"
9570,42,71,0.99,4.32,0.0,0.0,"{0: 0.0853, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",29.81,99.12,0.38,0.0853,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.049, 5: 0.0363, 6: 0.0}"
9570,28,52,6.36,27.58,0.05,0.0023,"{0: 0.0147, 1: 0.0374, 2: 0.0, 3: 0.0, 4: 0.0023, 5: 0.0, 6: 0.0}",10.29,43.85,0.21,0.0521,"{0: 0.0004, 1: 0.0019, 2: 0.0, 3: 0.0, 4: 0.0518, 5: 0.0003, 6: 0.0}"
9570,28,53,6.24,27.9,0.06,0.0061,"{0: 0.0173, 1: 0.031, 2: 0.0, 3: 0.0003, 4: 0.0058, 5: 0.0, 6: 0.0}",8.23,35.6,0.2,0.0483,"{0: 0.0009, 1: 0.0052, 2: 0.0, 3: 0.0005, 4: 0.0475, 5: 0.0003, 6: 0.0}"
9570,28,54,1.28,6.72,0.06,0.0201,"{0: 0.0343, 1: 0.0, 2: 0.0, 3: 0.0201, 4: 0.0, 5: 0.0, 6: 0.0}",1.85,10.86,0.1,0.0343,"{0: 0.0201, 1: 0.0, 2: 0.0, 3: 0.0328, 4: 0.0015, 5: 0.0, 6: 0.0}"
9570,28,55,2.24,11.63,0.01,0.0018,"{0: 0.0512, 1: 0.0014, 2: 0.0, 3: 0.0015, 4: 0.0003, 5: 0.0, 6: 0.0}",12.62,56.39,0.21,0.0526,"{0: 0.0018, 1: 0.0, 2: 0.0, 3: 0.0012, 4: 0.0475, 5: 0.0039, 6: 0.0}"
9570,28,56,9.46,42.08,0.17,0.0402,"{0: 0.004, 1: 0.0102, 2: 0.0, 3: 0.0013, 4: 0.0387, 5: 0.0002, 6: 0.0}",6.68,32.17,0.08,0.0142,"{0: 0.0178, 1: 0.0224, 2: 0.0, 3: 0.0012, 4: 0.0128, 5: 0.0002, 6: 0.0}"
9570,28,57,0.61,4.67,0.06,0.0208,"{0: 0.0336, 1: 0.0, 2: 0.0, 3: 0.0208, 4: 0.0, 5: 0.0, 6: 0.0}",0.68,3.31,0.1,0.0336,"{0: 0.0208, 1: 0.0, 2: 0.0, 3: 0.0336, 4: 0.0, 5: 0.0, 6: 0.0}"
9570,28,58,9.46,43.06,0.16,0.0357,"{0: 0.0045, 1: 0.0142, 2: 0.0, 3: 0.001, 4: 0.0342, 5: 0.0005, 6: 0.0}",7.62,38.42,0.1,0.0187,"{0: 0.0157, 1: 0.02, 2: 0.0, 3: 0.0006, 4: 0.0171, 5: 0.001, 6: 0.0}"
9570,28,59,0.78,3.81,0.02,0.0065,"{0: 0.0479, 1: 0.0, 2: 0.0, 3: 0.0065, 4: 0.0, 5: 0.0, 6: 0.0}",2.06,9.8,0.14,0.0479,"{0: 0.0065, 1: 0.0, 2: 0.0, 3: 0.0478, 4: 0.0001, 5: 0.0, 6: 0.0}"
9570,28,60,9.21,41.99,0.06,0.0054,"{0: 0.0072, 1: 0.0417, 2: 0.0001, 3: 0.0002, 4: 0.0048, 5: 0.0004, 6: 0.0}",17.35,75.84,0.22,0.049,"{0: 0.001, 1: 0.0043, 2: 0.0001, 3: 0.0, 4: 0.0312, 5: 0.0178, 6: 0.0}"
9570,28,61,6.77,29.55,0.04,0.0007,"{0: 0.0117, 1: 0.042, 2: 0.0, 3: 0.0, 4: 0.0007, 5: 0.0, 6: 0.0}",14.82,63.99,0.22,0.0537,"{0: 0.0004, 1: 0.0003, 2: 0.0, 3: 0.0, 4: 0.0514, 5: 0.0023, 6: 0.0}"
9570,28,62,2.31,12.6,0.01,0.0007,"{0: 0.0507, 1: 0.003, 2: 0.0, 3: 0.0006, 4: 0.0001, 5: 0.0, 6: 0.0}",16.27,71.07,0.23,0.0537,"{0: 0.0007, 1: 0.0, 2: 0.0, 3: 0.0006, 4: 0.0407, 5: 0.0124, 6: 0.0}"
9570,28,63,1.13,6.71,0.06,0.0183,"{0: 0.0361, 1: 0.0, 2: 0.0, 3: 0.0182, 4: 0.0001, 5: 0.0, 6: 0.0}",1.77,9.21,0.11,0.0361,"{0: 0.0183, 1: 0.0, 2: 0.0, 3: 0.0358, 4: 0.0003, 5: 0.0, 6: 0.0}"
9570,28,64,3.99,18.83,0.17,0.0523,"{0: 0.0021, 1: 0.0, 2: 0.0, 3: 0.0409, 4: 0.0114, 5: 0.0, 6: 0.0}",0.53,2.84,0.01,0.0021,"{0: 0.0523, 1: 0.0, 2: 0.0, 3: 0.0021, 4: 0.0, 5: 0.0, 6: 0.0}"
9570,28,65,0.98,5.57,0.0,0.0,"{0: 0.0543, 1: 0.0001, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",17.74,76.3,0.23,0.0544,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0004, 4: 0.0377, 5: 0.0163, 6: 0.0}"
9570,28,66,11.42,50.49,0.07,0.0054,"{0: 0.0024, 1: 0.0464, 2: 0.0002, 3: 0.0, 4: 0.0046, 5: 0.0008, 6: 0.0}",20.18,88.61,0.23,0.049,"{0: 0.0006, 1: 0.0045, 2: 0.0003, 3: 0.0, 4: 0.0198, 5: 0.0292, 6: 0.0}"
9570,28,67,14.52,66.26,0.22,0.0531,"{0: 0.0013, 1: 0.0, 2: 0.0, 3: 0.0023, 4: 0.0414, 5: 0.0094, 6: 0.0}",2.4,10.74,0.0,0.0013,"{0: 0.0529, 1: 0.0002, 2: 0.0, 3: 0.0013, 4: 0.0, 5: 0.0, 6: 0.0}"
9570,28,68,10.97,48.34,0.21,0.0538,"{0: 0.0004, 1: 0.0002, 2: 0.0, 3: 0.0024, 4: 0.0507, 5: 0.0007, 6: 0.0}",1.75,10.19,0.0,0.0006,"{0: 0.0529, 1: 0.0009, 2: 0.0, 3: 0.0004, 4: 0.0002, 5: 0.0, 6: 0.0}"
9570,28,69,11.7,52.53,0.21,0.0511,"{0: 0.0025, 1: 0.0008, 2: 0.0, 3: 0.0013, 4: 0.048, 5: 0.0018, 6: 0.0}",4.66,21.26,0.03,0.0033,"{0: 0.0352, 1: 0.0159, 2: 0.0, 3: 0.0016, 4: 0.0017, 5: 0.0, 6: 0.0}"
9570,28,70,0.74,5.17,0.0,0.0004,"{0: 0.054, 1: 0.0, 2: 0.0, 3: 0.0004, 4: 0.0, 5: 0.0, 6: 0.0}",5.07,22.85,0.19,0.054,"{0: 0.0004, 1: 0.0, 2: 0.0, 3: 0.0296, 4: 0.0244, 5: 0.0, 6: 0.0}"
9570,28,71,0.56,3.32,0.0,0.0,"{0: 0.0544, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",18.77,79.48,0.24,0.0544,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0331, 5: 0.0213, 6: 0.0}"
9570,43,52,3.92,23.25,0.04,0.0064,"{0: 0.0053, 1: 0.0185, 2: 0.0, 3: 0.0004, 4: 0.006, 5: 0.0, 6: 0.0}",5.46,31.98,0.1,0.0238,"{0: 0.0013, 1: 0.0051, 2: 0.0, 3: 0.0, 4: 0.0237, 5: 0.0001, 6: 0.0}"
9570,43,53,4.63,27.22,0.12,0.0298,"{0: 0.0001, 1: 0.0003, 2: 0.0, 3: 0.0013, 4: 0.0284, 5: 0.0001, 6: 0.0}",2.09,13.09,0.0,0.0004,"{0: 0.0281, 1: 0.0017, 2: 0.0, 3: 0.0, 4: 0.0004, 5: 0.0, 6: 0.0}"
9570,43,54,0.81,5.52,0.05,0.0159,"{0: 0.0143, 1: 0.0, 2: 0.0, 3: 0.0159, 4: 0.0, 5: 0.0, 6: 0.0}",0.8,7.23,0.04,0.0143,"{0: 0.0159, 1: 0.0, 2: 0.0, 3: 0.0139, 4: 0.0004, 5: 0.0, 6: 0.0}"
9570,43,55,1.32,9.63,0.01,0.0021,"{0: 0.0267, 1: 0.0014, 2: 0.0, 3: 0.0016, 4: 0.0005, 5: 0.0, 6: 0.0}",6.63,41.53,0.11,0.0281,"{0: 0.002, 1: 0.0001, 2: 0.0, 3: 0.0011, 4: 0.0256, 5: 0.0014, 6: 0.0}"
9570,43,56,5.8,34.39,0.11,0.0259,"{0: 0.0011, 1: 0.0032, 2: 0.0, 3: 0.0009, 4: 0.0248, 5: 0.0002, 6: 0.0}",3.53,23.43,0.03,0.0043,"{0: 0.0103, 1: 0.0156, 2: 0.0, 3: 0.0, 4: 0.0043, 5: 0.0, 6: 0.0}"
9570,43,57,0.3,4.18,0.03,0.0115,"{0: 0.0187, 1: 0.0, 2: 0.0, 3: 0.0115, 4: 0.0, 5: 0.0, 6: 0.0}",0.38,2.62,0.06,0.0187,"{0: 0.0115, 1: 0.0, 2: 0.0, 3: 0.0187, 4: 0.0, 5: 0.0, 6: 0.0}"
9570,43,58,4.44,27.8,0.04,0.0055,"{0: 0.0039, 1: 0.0208, 2: 0.0, 3: 0.0002, 4: 0.0051, 5: 0.0002, 6: 0.0}",5.89,37.21,0.1,0.0247,"{0: 0.0025, 1: 0.003, 2: 0.0, 3: 0.0006, 4: 0.0226, 5: 0.0015, 6: 0.0}"
9570,43,59,0.41,2.75,0.0,0.0006,"{0: 0.0296, 1: 0.0, 2: 0.0, 3: 0.0006, 4: 0.0, 5: 0.0, 6: 0.0}",1.22,7.46,0.09,0.0296,"{0: 0.0006, 1: 0.0, 2: 0.0, 3: 0.0294, 4: 0.0002, 5: 0.0, 6: 0.0}"
9570,43,60,4.9,29.99,0.03,0.0021,"{0: 0.0052, 1: 0.0229, 2: 0.0, 3: 0.0001, 4: 0.0019, 5: 0.0001, 6: 0.0}",9.94,58.91,0.12,0.0281,"{0: 0.0003, 1: 0.0018, 2: 0.0, 3: 0.0, 4: 0.0178, 5: 0.0103, 6: 0.0}"
9570,43,61,3.75,21.97,0.03,0.0006,"{0: 0.0056, 1: 0.024, 2: 0.0, 3: 0.0, 4: 0.0006, 5: 0.0, 6: 0.0}",8.52,49.33,0.12,0.0296,"{0: 0.0001, 1: 0.0005, 2: 0.0, 3: 0.0, 4: 0.0277, 5: 0.0019, 6: 0.0}"
9570,43,62,1.18,9.46,0.0,0.0,"{0: 0.0285, 1: 0.0017, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",9.5,55.83,0.13,0.0302,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0002, 4: 0.022, 5: 0.008, 6: 0.0}"
9570,43,63,0.67,5.05,0.03,0.0101,"{0: 0.0201, 1: 0.0, 2: 0.0, 3: 0.0101, 4: 0.0, 5: 0.0, 6: 0.0}",0.96,6.85,0.06,0.0201,"{0: 0.0101, 1: 0.0, 2: 0.0, 3: 0.0199, 4: 0.0002, 5: 0.0, 6: 0.0}"
9570,43,64,1.86,13.02,0.08,0.0253,"{0: 0.0049, 1: 0.0, 2: 0.0, 3: 0.0207, 4: 0.0046, 5: 0.0, 6: 0.0}",0.32,2.13,0.01,0.0049,"{0: 0.0253, 1: 0.0, 2: 0.0, 3: 0.0049, 4: 0.0, 5: 0.0, 6: 0.0}"
9570,43,65,0.61,4.52,0.0,0.0003,"{0: 0.0299, 1: 0.0, 2: 0.0, 3: 0.0003, 4: 0.0, 5: 0.0, 6: 0.0}",9.68,56.54,0.13,0.0299,"{0: 0.0003, 1: 0.0, 2: 0.0, 3: 0.0003, 4: 0.0206, 5: 0.009, 6: 0.0}"
9570,43,66,6.31,38.17,0.04,0.0037,"{0: 0.002, 1: 0.0242, 2: 0.0003, 3: 0.0001, 4: 0.003, 5: 0.0006, 6: 0.0}",10.9,65.34,0.12,0.0265,"{0: 0.0008, 1: 0.0029, 2: 0.0, 3: 0.0, 4: 0.0108, 5: 0.0157, 6: 0.0}"
9570,43,67,8.33,50.17,0.13,0.0301,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0002, 4: 0.0242, 5: 0.0057, 6: 0.0}",1.31,8.37,0.0,0.0001,"{0: 0.0299, 1: 0.0002, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}"
9570,43,68,6.16,36.38,0.12,0.0301,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0015, 4: 0.0284, 5: 0.0002, 6: 0.0}",0.98,8.11,0.0,0.0001,"{0: 0.0291, 1: 0.001, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}"
9570,43,69,6.6,39.23,0.12,0.0299,"{0: 0.0003, 1: 0.0, 2: 0.0, 3: 0.001, 4: 0.0282, 5: 0.0007, 6: 0.0}",2.56,15.61,0.01,0.0003,"{0: 0.0221, 1: 0.0078, 2: 0.0, 3: 0.0, 4: 0.0003, 5: 0.0, 6: 0.0}"
9570,43,70,0.47,4.66,0.0,0.001,"{0: 0.0292, 1: 0.0, 2: 0.0, 3: 0.0009, 4: 0.0001, 5: 0.0, 6: 0.0}",2.08,12.4,0.09,0.0292,"{0: 0.001, 1: 0.0, 2: 0.0, 3: 0.0287, 4: 0.0005, 5: 0.0, 6: 0.0}"
9570,43,71,0.33,2.46,0.0,0.0001,"{0: 0.0301, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}",10.41,60.0,0.13,0.0301,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0178, 5: 0.0123, 6: 0.0}"
9570,36,52,2.38,17.52,0.02,0.0012,"{0: 0.0047, 1: 0.0139, 2: 0.0, 3: 0.0, 4: 0.0012, 5: 0.0, 6: 0.0}",3.75,26.95,0.08,0.0186,"{0: 0.0003, 1: 0.0009, 2: 0.0, 3: 0.0, 4: 0.0186, 5: 0.0, 6: 0.0}"
9570,36,53,3.3,23.62,0.08,0.0198,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0198, 5: 0.0, 6: 0.0}",2.46,17.65,0.02,0.0,"{0: 0.0006, 1: 0.0192, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
9570,36,54,0.39,3.55,0.01,0.0022,"{0: 0.0176, 1: 0.0, 2: 0.0, 3: 0.0022, 4: 0.0, 5: 0.0, 6: 0.0}",0.95,7.97,0.05,0.0176,"{0: 0.0022, 1: 0.0, 2: 0.0, 3: 0.0167, 4: 0.0009, 5: 0.0, 6: 0.0}"
9570,36,55,0.85,7.21,0.0,0.0004,"{0: 0.019, 1: 0.0004, 2: 0.0, 3: 0.0003, 4: 0.0001, 5: 0.0, 6: 0.0}",4.3,32.37,0.08,0.0194,"{0: 0.0004, 1: 0.0, 2: 0.0, 3: 0.0009, 4: 0.0177, 5: 0.0008, 6: 0.0}"
9570,36,56,3.37,26.66,0.06,0.0137,"{0: 0.0029, 1: 0.0032, 2: 0.0, 3: 0.0003, 4: 0.0133, 5: 0.0001, 6: 0.0}",2.53,19.73,0.03,0.0061,"{0: 0.0048, 1: 0.0089, 2: 0.0, 3: 0.0002, 4: 0.0059, 5: 0.0, 6: 0.0}"
9570,36,57,0.35,3.3,0.04,0.014,"{0: 0.0058, 1: 0.0, 2: 0.0, 3: 0.014, 4: 0.0, 5: 0.0, 6: 0.0}",0.2,1.71,0.02,0.0058,"{0: 0.014, 1: 0.0, 2: 0.0, 3: 0.0058, 4: 0.0, 5: 0.0, 6: 0.0}"
9570,36,58,3.25,24.4,0.05,0.0115,"{0: 0.0016, 1: 0.0067, 2: 0.0, 3: 0.0001, 4: 0.0114, 5: 0.0, 6: 0.0}",2.74,23.96,0.04,0.0083,"{0: 0.0062, 1: 0.0053, 2: 0.0, 3: 0.0002, 4: 0.0077, 5: 0.0004, 6: 0.0}"
9570,36,59,0.27,2.27,0.0,0.0,"{0: 0.0198, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.85,6.46,0.06,0.0198,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0197, 4: 0.0001, 5: 0.0, 6: 0.0}"
9570,36,60,3.37,25.21,0.02,0.0013,"{0: 0.0015, 1: 0.017, 2: 0.0, 3: 0.0, 4: 0.0011, 5: 0.0002, 6: 0.0}",6.5,47.56,0.08,0.0185,"{0: 0.0, 1: 0.0013, 2: 0.0, 3: 0.0, 4: 0.0116, 5: 0.0069, 6: 0.0}"
9570,36,61,2.46,17.93,0.02,0.0,"{0: 0.0038, 1: 0.016, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",5.75,41.24,0.08,0.0198,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.018, 5: 0.0018, 6: 0.0}"
9570,36,62,0.87,7.5,0.0,0.0,"{0: 0.0192, 1: 0.0006, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",5.99,43.9,0.08,0.0198,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0146, 5: 0.0051, 6: 0.0}"
9570,36,63,0.47,4.3,0.03,0.0093,"{0: 0.0105, 1: 0.0, 2: 0.0, 3: 0.0093, 4: 0.0, 5: 0.0, 6: 0.0}",0.62,5.72,0.03,0.0105,"{0: 0.0093, 1: 0.0, 2: 0.0, 3: 0.0101, 4: 0.0004, 5: 0.0, 6: 0.0}"
9570,36,64,1.49,11.72,0.06,0.0191,"{0: 0.0007, 1: 0.0, 2: 0.0, 3: 0.014, 4: 0.0051, 5: 0.0, 6: 0.0}",0.19,1.64,0.0,0.0007,"{0: 0.0191, 1: 0.0, 2: 0.0, 3: 0.0007, 4: 0.0, 5: 0.0, 6: 0.0}"
9570,36,65,0.4,3.78,0.0,0.0,"{0: 0.0198, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",6.13,44.48,0.08,0.0198,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0002, 4: 0.0151, 5: 0.0045, 6: 0.0}"
9570,36,66,3.91,29.78,0.02,0.0018,"{0: 0.002, 1: 0.0159, 2: 0.0001, 3: 0.0001, 4: 0.0015, 5: 0.0002, 6: 0.0}",7.22,53.47,0.08,0.018,"{0: 0.0003, 1: 0.0013, 2: 0.0002, 3: 0.0, 4: 0.0076, 5: 0.0104, 6: 0.0}"
9570,36,67,5.28,40.46,0.08,0.0192,"{0: 0.0005, 1: 0.0001, 2: 0.0, 3: 0.0006, 4: 0.0153, 5: 0.0033, 6: 0.0}",0.88,7.05,0.0,0.0006,"{0: 0.0191, 1: 0.0001, 2: 0.0, 3: 0.0005, 4: 0.0001, 5: 0.0, 6: 0.0}"
9570,36,68,3.92,28.87,0.08,0.0195,"{0: 0.0002, 1: 0.0001, 2: 0.0, 3: 0.001, 4: 0.0185, 5: 0.0, 6: 0.0}",0.66,6.37,0.0,0.0003,"{0: 0.0192, 1: 0.0003, 2: 0.0, 3: 0.0002, 4: 0.0001, 5: 0.0, 6: 0.0}"
9570,36,69,4.01,30.75,0.07,0.0176,"{0: 0.0017, 1: 0.0005, 2: 0.0, 3: 0.0003, 4: 0.0168, 5: 0.0005, 6: 0.0}",1.72,12.98,0.01,0.0022,"{0: 0.0122, 1: 0.0054, 2: 0.0, 3: 0.001, 4: 0.0012, 5: 0.0, 6: 0.0}"
9570,36,70,0.38,3.39,0.0,0.0,"{0: 0.0197, 1: 0.0001, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",2.51,18.1,0.08,0.0198,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0002, 4: 0.0196, 5: 0.0, 6: 0.0}"
9570,36,71,0.22,2.13,0.0,0.0,"{0: 0.0198, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",6.88,49.16,0.09,0.0198,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0122, 5: 0.0076, 6: 0.0}"
9570,34,52,0.84,10.37,0.01,0.0005,"{0: 0.0022, 1: 0.0047, 2: 0.0, 3: 0.0, 4: 0.0005, 5: 0.0, 6: 0.0}",1.39,16.55,0.03,0.0069,"{0: 0.0, 1: 0.0005, 2: 0.0, 3: 0.0001, 4: 0.0067, 5: 0.0001, 6: 0.0}"
9570,34,53,1.23,14.65,0.03,0.0074,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0074, 5: 0.0, 6: 0.0}",0.89,10.64,0.01,0.0,"{0: 0.0009, 1: 0.0065, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
9570,34,54,0.12,2.5,0.0,0.0,"{0: 0.0074, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.36,4.56,0.02,0.0074,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0074, 4: 0.0, 5: 0.0, 6: 0.0}"
9570,34,55,0.28,4.12,0.0,0.0001,"{0: 0.0071, 1: 0.0002, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}",1.59,19.48,0.03,0.0073,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0007, 4: 0.0064, 5: 0.0002, 6: 0.0}"
9570,34,56,1.29,16.02,0.02,0.005,"{0: 0.0005, 1: 0.0019, 2: 0.0, 3: 0.0001, 4: 0.0049, 5: 0.0, 6: 0.0}",1.11,13.88,0.01,0.0024,"{0: 0.0012, 1: 0.0038, 2: 0.0, 3: 0.0, 4: 0.0024, 5: 0.0, 6: 0.0}"
9570,34,57,0.08,1.96,0.01,0.0035,"{0: 0.0039, 1: 0.0, 2: 0.0, 3: 0.0035, 4: 0.0, 5: 0.0, 6: 0.0}",0.09,1.16,0.01,0.0039,"{0: 0.0035, 1: 0.0, 2: 0.0, 3: 0.0039, 4: 0.0, 5: 0.0, 6: 0.0}"
9570,34,58,1.41,16.94,0.03,0.0066,"{0: 0.0002, 1: 0.0006, 2: 0.0, 3: 0.0002, 4: 0.0064, 5: 0.0, 6: 0.0}",0.77,13.78,0.01,0.0008,"{0: 0.0025, 1: 0.0041, 2: 0.0, 3: 0.0001, 4: 0.0007, 5: 0.0, 6: 0.0}"
9570,34,59,0.12,1.61,0.0,0.0009,"{0: 0.0065, 1: 0.0, 2: 0.0, 3: 0.0009, 4: 0.0, 5: 0.0, 6: 0.0}",0.27,3.47,0.02,0.0065,"{0: 0.0009, 1: 0.0, 2: 0.0, 3: 0.0065, 4: 0.0, 5: 0.0, 6: 0.0}"
9570,34,60,1.19,14.89,0.01,0.0005,"{0: 0.0011, 1: 0.0058, 2: 0.0, 3: 0.0, 4: 0.0005, 5: 0.0, 6: 0.0}",2.21,27.37,0.03,0.0069,"{0: 0.0002, 1: 0.0003, 2: 0.0, 3: 0.0, 4: 0.0046, 5: 0.0023, 6: 0.0}"
9570,34,61,0.81,9.88,0.0,0.0,"{0: 0.0032, 1: 0.0042, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",2.16,25.49,0.03,0.0074,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0064, 5: 0.001, 6: 0.0}"
9570,34,62,0.32,4.48,0.0,0.0,"{0: 0.0072, 1: 0.0002, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",2.34,28.05,0.03,0.0074,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0054, 5: 0.002, 6: 0.0}"
9570,34,63,0.12,2.13,0.0,0.0012,"{0: 0.0062, 1: 0.0, 2: 0.0, 3: 0.0012, 4: 0.0, 5: 0.0, 6: 0.0}",0.27,3.56,0.02,0.0062,"{0: 0.0012, 1: 0.0, 2: 0.0, 3: 0.0062, 4: 0.0, 5: 0.0, 6: 0.0}"
9570,34,64,0.55,6.96,0.02,0.0072,"{0: 0.0002, 1: 0.0, 2: 0.0, 3: 0.0059, 4: 0.0013, 5: 0.0, 6: 0.0}",0.08,1.04,0.0,0.0002,"{0: 0.0072, 1: 0.0, 2: 0.0, 3: 0.0002, 4: 0.0, 5: 0.0, 6: 0.0}"
9570,34,65,0.14,2.12,0.0,0.0001,"{0: 0.0073, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}",2.32,28.08,0.03,0.0073,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0053, 5: 0.002, 6: 0.0}"
9570,34,66,1.56,19.06,0.01,0.0008,"{0: 0.0005, 1: 0.006, 2: 0.0001, 3: 0.0, 4: 0.0007, 5: 0.0001, 6: 0.0}",2.81,33.94,0.03,0.0066,"{0: 0.0001, 1: 0.0007, 2: 0.0, 3: 0.0, 4: 0.0023, 5: 0.0043, 6: 0.0}"
9570,34,67,1.94,24.19,0.03,0.0074,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0004, 4: 0.006, 5: 0.001, 6: 0.0}",0.32,3.88,0.0,0.0,"{0: 0.0074, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
9570,34,68,1.5,18.18,0.03,0.0071,"{0: 0.0003, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0069, 5: 0.0001, 6: 0.0}",0.2,3.24,0.0,0.0003,"{0: 0.0071, 1: 0.0, 2: 0.0, 3: 0.0002, 4: 0.0001, 5: 0.0, 6: 0.0}"
